1.71,0.00173892,0.00108436,0.0020078,0.00100355,0.000268884,-8.08056e-05,-2.46387e-28,4.48335e-15
1.72,0.00175693,0.00109292,0.00202723,0.00101079,0.000270295,-8.21333e-05,-2.50416e-28,4.5111e-15
1.73,0.00177472,0.00110104,0.00204663,0.00101763,0.000271912,-8.34045e-05,-2.54481e-28,4.53893e-15
1.74,0.00179227,0.00110869,0.00206602,0.00102408,0.000273752,-8.46153e-05,-2.58594e-28,4.56708e-15
1.75,0.00180955,0.00111589,0.00208538,0.00103013,0.000275833,-8.5762e-05,-2.62749e-28,4.59539e-15
1.76,0.00182654,0.00112263,0.00210471,0.00103579,0.000278174,-8.68411e-05,-2.66924e-28,4.62353e-15
1.77,0.00184322,0.00112892,0.00212401,0.00104107,0.000280792,-8.78494e-05,-2.71123e-28,4.65154e-15
1.78,0.00185957,0.00113475,0.00214327,0.00104596,0.000283703,-8.87842e-05,-2.75337e-28,4.67927e-15
1.79,0.00187557,0.00114013,0.0021625,0.00105049,0.000286924,-8.96433e-05,-2.79536e-28,4.70624e-15
1.8,0.00189122,0.00114509,0.00218169,0.00105467,0.00029047,-9.0425e-05,-2.83748e-28,4.73292e-15
1.81,0.00190649,0.00114963,0.00220084,0.00105851,0.000294353,-9.11283e-05,-2.88001e-28,4.75978e-15
1.82,0.00192138,0.00115379,0.00221997,0.00106203,0.000298584,-9.17528e-05,-2.92289e-28,4.78673e-15
1.83,0.0019359,0.00115757,0.00223907,0.00106527,0.000303173,-9.22993e-05,-2.96602e-28,4.81362e-15
1.84,0.00195004,0.00116102,0.00225816,0.00106825,0.000308123,-9.2769e-05,-3.0092e-28,4.84009e-15
1.85,0.00196381,0.00116418,0.00227725,0.00107101,0.000313437,-9.31645e-05,-3.05253e-28,4.86633e-15
1.86,0.00197725,0.00116707,0.00229637,0.00107358,0.000319112,-9.34889e-05,-3.096e-28,4.89232e-15
1.87,0.00199039,0.00116974,0.00231553,0.00107599,0.00032514,-9.37466e-05,-3.13974e-28,4.9183e-15
1.88,0.00200326,0.00117224,0.00233477,0.00107829,0.000331507,-9.39427e-05,-3.18364e-28,4.94409e-15
1.89,0.00201592,0.00117461,0.00235412,0.00108053,0.000338197,-9.40833e-05,-3.22758e-28,4.96948e-15
1.9,0.00202845,0.0011769,0.00237363,0.00108273,0.000345183,-9.4175e-05,-3.27162e-28,4.9946e-15
